"nrInst","nrAgencia","cdClient","nmClient","nrCpfCnpj","nrContrato","dtContrato","qtPrestacoes","vlTotal","cdProduto","dsProduto","cdCarteira","dsCarteira","nrProposta","nrPresta","tpPresta","nrSeqPre","dtVctPre","vlPresta","vlMora","vlMulta","vlOutAcr","vlIof","vlDescon","vlAtual","idSituac","idSitVen","isValidCpfOrCNPJ","isPaymentValid","vlTotalBRL","vlPrestaBRL","vlMoraBRL","vlMultaBRL","vlAtualBRL"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","2","Original","0","20230123","11023.23","21349.66","37645.43","0","0","0","70018.32","Aberta","Vencida",false,,"R$ 38.822,31","R$ 11.023,23","R$ 21.349,66","R$ 37.645,43","R$ 70.018,32"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","3","Original","0","20230411","89184.49","28121.15","48892.48","0","0","0","166198.12000000002","Aberta","Vencida",false,,"R$ 38.822,31","R$ 89.184,49","R$ 28.121,15","R$ 48.892,48","R$ 166.198,12"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","4","Original","0","20240313","70910.76","92118.15","23883.93","0","0","0","186912.83999999997","Aberta","Vencida",false,,"R$ 38.822,31","R$ 70.910,76","R$ 92.118,15","R$ 23.883,93","R$ 186.912,84"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","5","Original","0","20240626","76668.79","54476.85","80578.94","0","0","0","211724.58","Aberta","Vencida",false,,"R$ 38.822,31","R$ 76.668,79","R$ 54.476,85","R$ 80.578,94","R$ 211.724,58"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","6","Original","0","20221102","83650.31","7012.25","87260.12","0","0","0","177922.68","Aberta","Vencida",false,,"R$ 38.822,31","R$ 83.650,31","R$ 7.012,25","R$ 87.260,12","R$ 177.922,68"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","7","Original","0","20240926","41041.35","46472.31","94906.56","0","0","0","182420.22","Aberta","Vencida",false,,"R$ 38.822,31","R$ 41.041,35","R$ 46.472,31","R$ 94.906,56","R$ 182.420,22"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","8","Original","0","20240404","60110.76","42705.11","32480.1","0","0","0","135295.97","Aberta","Vencida",false,,"R$ 38.822,31","R$ 60.110,76","R$ 42.705,11","R$ 32.480,10","R$ 135.295,97"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","9","Original","0","20220408","94306.1","68076.86","81932.37","0","0","0","244315.33000000002","Aberta","Vencida",false,,"R$ 38.822,31","R$ 94.306,10","R$ 68.076,86","R$ 81.932,37","R$ 244.315,33"
"1668","47","86976","CLIENTE 1339","133875139391","940120","20221126","9","38822.31","1653","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","217129","10","Original","0","20220527","37369.97","16950.08","57366.89","0","0","0","111686.94","Aberta","Vencida",false,,"R$ 38.822,31","R$ 37.369,97","R$ 16.950,08","R$ 57.366,89","R$ 111.686,94"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","2","Original","0","20230521","50180.74","82777.61","28609.13","0","0","0","161567.48","Aberta","Vencida",false,,"R$ 19.353,57","R$ 50.180,74","R$ 82.777,61","R$ 28.609,13","R$ 161.567,48"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","3","Original","0","20240926","92750.63","20247.77","81735.29","0","0","0","194733.69","Aberta","Vencida",false,,"R$ 19.353,57","R$ 92.750,63","R$ 20.247,77","R$ 81.735,29","R$ 194.733,69"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","4","Original","0","20240718","96130.23","54688.15","82186.09","0","0","0","233004.47","Aberta","Vencida",false,,"R$ 19.353,57","R$ 96.130,23","R$ 54.688,15","R$ 82.186,09","R$ 233.004,47"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","5","Original","0","20220822","95269.64","90451.05","86201.34","0","0","0","271922.03","Aberta","Vencida",false,,"R$ 19.353,57","R$ 95.269,64","R$ 90.451,05","R$ 86.201,34","R$ 271.922,03"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","6","Original","0","20241207","67568.96","16057.29","72176.78","0","0","0","155803.03","Aberta","Vencida",false,,"R$ 19.353,57","R$ 67.568,96","R$ 16.057,29","R$ 72.176,78","R$ 155.803,03"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","7","Original","0","20230226","50454.55","68762.87","94196.04","0","0","0","213413.46","Aberta","Vencida",false,,"R$ 19.353,57","R$ 50.454,55","R$ 68.762,87","R$ 94.196,04","R$ 213.413,46"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","8","Original","0","20221018","40095.51","70394.27","29092.61","0","0","0","139582.39","Aberta","Vencida",false,,"R$ 19.353,57","R$ 40.095,51","R$ 70.394,27","R$ 29.092,61","R$ 139.582,39"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","9","Original","0","20220920","47862.37","36724.94","58472.61","0","0","0","143059.91999999998","Aberta","Vencida",false,,"R$ 19.353,57","R$ 47.862,37","R$ 36.724,94","R$ 58.472,61","R$ 143.059,92"
"866","38","11585","CLIENTE 1340","455296139316","779357","20240628","9","19353.57","1188","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","210000","10","Original","0","20220616","46393.89","93090.58","62789.53","0","0","0","202274","Aberta","Vencida",false,,"R$ 19.353,57","R$ 46.393,89","R$ 93.090,58","R$ 62.789,53","R$ 202.274,00"
"299","6","15082","CLIENTE 1341","410717525385","967260","20220519","3","81776.52","1491","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","894772","2","Original","0","20220220","49767.95","87803.87","71211.59","0","0","0","208783.41","Aberta","Vencida",false,,"R$ 81.776,52","R$ 49.767,95","R$ 87.803,87","R$ 71.211,59","R$ 208.783,41"
"299","6","15082","CLIENTE 1341","410717525385","967260","20220519","3","81776.52","1491","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","894772","3","Original","0","20240503","56004.48","13268.09","31318.31","0","0","0","100590.88","Aberta","Vencida",false,,"R$ 81.776,52","R$ 56.004,48","R$ 13.268,09","R$ 31.318,31","R$ 100.590,88"
"299","6","15082","CLIENTE 1341","410717525385","967260","20220519","3","81776.52","1491","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","894772","4","Original","0","20220222","82714.18","61993.32","13613.17","0","0","0","158320.67","Aberta","Vencida",false,,"R$ 81.776,52","R$ 82.714,18","R$ 61.993,32","R$ 13.613,17","R$ 158.320,67"
"922","3","16485","CLIENTE 1342","182113416009","582171","20240810","2","8152.66","1117","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","945326","2","Original","0","20230210","31617.02","16927.6","75280.13","0","0","0","123824.75","Aberta","Vencida",false,,"R$ 8.152,66","R$ 31.617,02","R$ 16.927,60","R$ 75.280,13","R$ 123.824,75"
"922","3","16485","CLIENTE 1342","182113416009","582171","20240810","2","8152.66","1117","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","945326","3","Original","0","20240326","93480.29","86444.25","9466.04","0","0","0","189390.58","Aberta","Vencida",false,,"R$ 8.152,66","R$ 93.480,29","R$ 86.444,25","R$ 9.466,04","R$ 189.390,58"
"1926","26","14944","CLIENTE 1343","761769697597","820052","20221114","6","39836.38","85","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","73901","2","Original","0","20240215","31708.81","40647.06","66075.25","0","0","0","138431.12","Aberta","Vencida",false,,"R$ 39.836,38","R$ 31.708,81","R$ 40.647,06","R$ 66.075,25","R$ 138.431,12"
"1926","26","14944","CLIENTE 1343","761769697597","820052","20221114","6","39836.38","85","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","73901","3","Original","0","20241020","90894.22","46128.8","41057.09","0","0","0","178080.11000000002","Aberta","Vencida",false,,"R$ 39.836,38","R$ 90.894,22","R$ 46.128,80","R$ 41.057,09","R$ 178.080,11"
"1926","26","14944","CLIENTE 1343","761769697597","820052","20221114","6","39836.38","85","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","73901","4","Original","0","20230518","1834.82","6333.8","90717.02","0","0","0","98885.64","Aberta","Vencida",false,,"R$ 39.836,38","R$ 1.834,82","R$ 6.333,80","R$ 90.717,02","R$ 98.885,64"
"1926","26","14944","CLIENTE 1343","761769697597","820052","20221114","6","39836.38","85","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","73901","5","Original","0","20240914","11785.86","49469.87","4299.44","0","0","0","65555.17","Aberta","Vencida",false,,"R$ 39.836,38","R$ 11.785,86","R$ 49.469,87","R$ 4.299,44","R$ 65.555,17"
"1926","26","14944","CLIENTE 1343","761769697597","820052","20221114","6","39836.38","85","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","73901","6","Original","0","20230422","59841.1","66249.18","75557.78","0","0","0","201648.06","Aberta","Vencida",false,,"R$ 39.836,38","R$ 59.841,10","R$ 66.249,18","R$ 75.557,78","R$ 201.648,06"
"1926","26","14944","CLIENTE 1343","761769697597","820052","20221114","6","39836.38","85","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","73901","7","Original","0","20231023","94973.78","95600.22","24017.05","0","0","0","214591.05","Aberta","Vencida",false,,"R$ 39.836,38","R$ 94.973,78","R$ 95.600,22","R$ 24.017,05","R$ 214.591,05"
"841","7","40326","CLIENTE 1344","620462167410","160615","20241022","5","70905.9","1600","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","594176","2","Original","0","20220601","11690.87","71387.57","1588.79","0","0","0","84667.23","Aberta","Vencida",false,,"R$ 70.905,90","R$ 11.690,87","R$ 71.387,57","R$ 1.588,79","R$ 84.667,23"
"841","7","40326","CLIENTE 1344","620462167410","160615","20241022","5","70905.9","1600","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","594176","3","Original","0","20240914","54771.37","65432.87","45199.27","0","0","0","165403.51","Aberta","Vencida",false,,"R$ 70.905,90","R$ 54.771,37","R$ 65.432,87","R$ 45.199,27","R$ 165.403,51"
"841","7","40326","CLIENTE 1344","620462167410","160615","20241022","5","70905.9","1600","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","594176","4","Original","0","20240204","57413.48","1034.22","52956.81","0","0","0","111404.51000000001","Aberta","Vencida",false,,"R$ 70.905,90","R$ 57.413,48","R$ 1.034,22","R$ 52.956,81","R$ 111.404,51"
"841","7","40326","CLIENTE 1344","620462167410","160615","20241022","5","70905.9","1600","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","594176","5","Original","0","20230618","68379.73","92548.92","73826.36","0","0","0","234755.01","Aberta","Vencida",false,,"R$ 70.905,90","R$ 68.379,73","R$ 92.548,92","R$ 73.826,36","R$ 234.755,01"
"841","7","40326","CLIENTE 1344","620462167410","160615","20241022","5","70905.9","1600","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","594176","6","Original","0","20230419","66051.17","27180.1","43602.84","0","0","0","136834.11","Aberta","Vencida",false,,"R$ 70.905,90","R$ 66.051,17","R$ 27.180,10","R$ 43.602,84","R$ 136.834,11"
"309","2","29300","CLIENTE 1345","277510407092","840582","20221027","6","81826.35","614","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","196846","2","Original","0","20240209","80989.89","2470.57","87686.93","0","0","0","171147.39","Aberta","Vencida",false,,"R$ 81.826,35","R$ 80.989,89","R$ 2.470,57","R$ 87.686,93","R$ 171.147,39"
"309","2","29300","CLIENTE 1345","277510407092","840582","20221027","6","81826.35","614","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","196846","3","Original","0","20220822","48333.63","61555.48","50435.17","0","0","0","160324.28","Aberta","Vencida",false,,"R$ 81.826,35","R$ 48.333,63","R$ 61.555,48","R$ 50.435,17","R$ 160.324,28"
"309","2","29300","CLIENTE 1345","277510407092","840582","20221027","6","81826.35","614","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","196846","4","Original","0","20240724","11335.73","77858.38","38832.86","0","0","0","128026.97","Aberta","Vencida",false,,"R$ 81.826,35","R$ 11.335,73","R$ 77.858,38","R$ 38.832,86","R$ 128.026,97"
"309","2","29300","CLIENTE 1345","277510407092","840582","20221027","6","81826.35","614","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","196846","5","Original","0","20241017","9885.45","7156.44","68054.39","0","0","0","85096.28","Aberta","Vencida",false,,"R$ 81.826,35","R$ 9.885,45","R$ 7.156,44","R$ 68.054,39","R$ 85.096,28"
"309","2","29300","CLIENTE 1345","277510407092","840582","20221027","6","81826.35","614","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","196846","6","Original","0","20240114","39709.02","86615.26","37670.48","0","0","0","163994.76","Aberta","Vencida",false,,"R$ 81.826,35","R$ 39.709,02","R$ 86.615,26","R$ 37.670,48","R$ 163.994,76"
"309","2","29300","CLIENTE 1345","277510407092","840582","20221027","6","81826.35","614","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","196846","7","Original","0","20221027","1906.22","4372.06","86075.52","0","0","0","92353.8","Aberta","Vencida",false,,"R$ 81.826,35","R$ 1.906,22","R$ 4.372,06","R$ 86.075,52","R$ 92.353,80"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","2","Original","0","20230528","60504.8","74335.39","34935.25","0","0","0","169775.44","Aberta","Vencida",false,,"R$ 1.380,12","R$ 60.504,80","R$ 74.335,39","R$ 34.935,25","R$ 169.775,44"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","3","Original","0","20230214","16597.57","31481.8","65242.3","0","0","0","113321.67","Aberta","Vencida",false,,"R$ 1.380,12","R$ 16.597,57","R$ 31.481,80","R$ 65.242,30","R$ 113.321,67"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","4","Original","0","20240626","68385.97","54765.06","37682.88","0","0","0","160833.91","Aberta","Vencida",false,,"R$ 1.380,12","R$ 68.385,97","R$ 54.765,06","R$ 37.682,88","R$ 160.833,91"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","5","Original","0","20230817","78337.15","81044.13","73769.67","0","0","0","233150.95","Aberta","Vencida",false,,"R$ 1.380,12","R$ 78.337,15","R$ 81.044,13","R$ 73.769,67","R$ 233.150,95"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","6","Original","0","20230818","40585.99","59358.6","58757.51","0","0","0","158702.1","Aberta","Vencida",false,,"R$ 1.380,12","R$ 40.585,99","R$ 59.358,60","R$ 58.757,51","R$ 158.702,10"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","7","Original","0","20241103","48892.17","28453.96","73251.96","0","0","0","150598.09000000003","Aberta","Vencida",false,,"R$ 1.380,12","R$ 48.892,17","R$ 28.453,96","R$ 73.251,96","R$ 150.598,09"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","8","Original","0","20221018","75459.3","7407.99","48247.3","0","0","0","131114.59000000003","Aberta","Vencida",false,,"R$ 1.380,12","R$ 75.459,30","R$ 7.407,99","R$ 48.247,30","R$ 131.114,59"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","9","Original","0","20231003","20610.37","24543.77","51353.6","0","0","0","96507.73999999999","Aberta","Vencida",false,,"R$ 1.380,12","R$ 20.610,37","R$ 24.543,77","R$ 51.353,60","R$ 96.507,74"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","10","Original","0","20230903","93092.84","41135.97","3622.07","0","0","0","137850.88","Aberta","Vencida",false,,"R$ 1.380,12","R$ 93.092,84","R$ 41.135,97","R$ 3.622,07","R$ 137.850,88"
"563","40","39026","CLIENTE 1346","890035076201","814593","20230204","10","1380.12","1455","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","956759","11","Original","0","20220714","33878.55","15553.3","86060.96","0","0","0","135492.81","Aberta","Vencida",false,,"R$ 1.380,12","R$ 33.878,55","R$ 15.553,30","R$ 86.060,96","R$ 135.492,81"
"595","5","37580","CLIENTE 1347","83812998120","273030","20240228","9","32321.91","1056","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","384171","2","Original","0","20221018","32033.44","80724.1","38710.75","0","0","0","151468.29","Aberta","Vencida",false,,"R$ 32.321,91","R$ 32.033,44","R$ 80.724,10","R$ 38.710,75","R$ 151.468,29"
"595","5","37580","CLIENTE 1347","83812998120","273030","20240228","9","32321.91","1056","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","384171","3","Original","0","20241106","83224.99","3480.91","33766.6","0","0","0","120472.5","Aberta","Vencida",false,,"R$ 32.321,91","R$ 83.224,99","R$ 3.480,91","R$ 33.766,60","R$ 120.472,50"
"595","5","37580","CLIENTE 1347","83812998120","273030","20240228","9","32321.91","1056","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","384171","4","Original","0","20240119","12392.47","33739.57","49957.58","0","0","0","96089.62","Aberta","Vencida",false,,"R$ 32.321,91","R$ 12.392,47","R$ 33.739,57","R$ 49.957,58","R$ 96.089,62"
"595","5","37580","CLIENTE 1347","83812998120","273030","20240228","9","32321.91","1056","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","384171","5","Original","0","20240526","63315.05","98592.77","36899.2","0","0","0","198807.02000000002","Aberta","Vencida",false,,"R$ 32.321,91","R$ 63.315,05","R$ 98.592,77","R$ 36.899,20","R$ 198.807,02"
"595","5","37580","CLIENTE 1347","83812998120","273030","20240228","9","32321.91","1056","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","384171","6","Original","0","20230522","469.99","8130.12","58628.37","0","0","0","67228.48000000001","Aberta","Vencida",false,,"R$ 32.321,91","R$ 469,99","R$ 8.130,12","R$ 58.628,37","R$ 67.228,48"
